ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered%,Weight_in_gms,Reached.on.Time_Y.N,Final_Price,Delivery_Status,Product_Tier,Shipment_Date,Discount_Amount
3762,F,Ship,3,1,252,3,high,F,6,5101,0,236.88,Delayed,High,2023-04-21,15.12
9633,A,Ship,5,1,172,2,low,F,9,1723,0,156.52,Delayed,Low,2023-01-25,15.48
9807,A,Ship,4,1,150,2,low,M,5,4133,0,142.5,Delayed,Low,2023-04-20,7.5
3313,D,Ship,3,1,153,3,low,M,10,5121,1,137.7,On Time,Low,2023-02-02,15.3
491,C,Ship,2,1,176,3,low,F,15,1996,1,149.6,On Time,Low,2023-10-05,26.4
9289,D,Ship,4,2,168,6,medium,F,9,4030,0,152.88,Delayed,Medium,2023-02-01,15.12
4784,F,Road,3,1,221,2,low,F,7,5320,0,205.53,Delayed,Low,2023-10-27,15.47
561,A,Flight,3,1,185,2,medium,F,34,3299,1,122.1,On Time,Medium,2023-05-03,62.9
9676,B,Ship,7,2,277,5,low,F,1,1700,1,274.23,On Time,Low,2023-04-11,2.77
7900,B,Ship,5,5,261,5,medium,M,9,5385,0,237.51,Delayed,Medium,2023-05-19,23.49
2985,A,Ship,3,3,273,6,low,M,6,1771,1,256.62,On Time,Low,2023-10-14,16.38
3903,A,Ship,5,3,231,3,medium,F,2,4735,0,226.38,Delayed,Medium,2023-09-28,4.62
435,A,Ship,4,1,216,3,low,F,43,2643,1,123.12,On Time,Low,2023-06-11,92.88
5729,C,Road,5,5,227,5,medium,F,3,1687,0,220.19,Delayed,Medium,2023-12-24,6.81
10303,D,Ship,3,2,161,3,medium,M,2,4174,1,157.78,On Time,Medium,2023-11-30,3.22
6126,F,Ship,3,2,260,3,low,M,9,4591,1,236.6,On Time,Low,2023-12-21,23.4
63,A,Ship,5,1,105,6,medium,M,62,1292,1,39.9,On Time,Medium,2023-09-18,65.1
9310,B,Road,5,1,274,2,high,F,8,4647,1,252.08,On Time,High,2023-10-30,21.92
10426,B,Flight,3,4,180,6,medium,F,3,5605,0,174.6,Delayed,Medium,2023-04-26,5.4
148,B,Flight,4,3,146,4,medium,F,24,1844,1,110.96,On Time,Medium,2023-03-12,35.04
8349,A,Road,6,1,278,4,medium,M,6,1576,0,261.32,Delayed,Medium,2023-05-20,16.68
1588,B,Ship,2,4,162,3,low,F,34,1558,1,106.92,On Time,Low,2023-09-17,55.08
4691,C,Ship,3,1,245,3,medium,F,1,5325,0,242.55,Delayed,Medium,2023-06-21,2.45
3198,F,Ship,4,5,296,2,medium,M,1,1678,0,293.04,Delayed,Medium,2023-09-16,2.96
1775,C,Road,3,5,180,2,low,M,33,1444,1,120.6,On Time,Low,2023-10-02,59.4
1044,F,Ship,4,2,251,2,low,M,53,2673,1,117.97,On Time,Low,2023-10-13,133.03
3036,F,Ship,5,2,184,2,medium,M,27,3276,1,134.32,On Time,Medium,2023-12-18,49.68
4046,F,Ship,5,1,248,8,low,F,2,4023,1,243.04,On Time,Low,2023-12-14,4.96
403,D,Road,3,2,265,3,low,F,49,2791,1,135.15,On Time,Low,2023-05-04,129.85
9078,F,Ship,3,2,247,2,high,M,1,4242,0,244.53,Delayed,High,2023-08-25,2.47
2417,C,Ship,3,1,153,2,low,F,6,1314,1,143.82,On Time,Low,2023-07-15,9.18
9685,D,Ship,6,1,303,4,low,F,9,1080,0,275.73,Delayed,Low,2023-09-01,27.27
960,F,Flight,5,2,217,3,high,M,21,2600,1,171.43,On Time,High,2023-11-10,45.57
7695,A,Ship,3,5,159,2,high,F,6,4295,0,149.46,Delayed,High,2023-07-18,9.54
8350,B,Road,5,3,265,5,low,F,3,1005,1,257.05,On Time,Low,2023-02-25,7.95
7870,B,Ship,4,5,240,2,medium,M,6,5045,1,225.6,On Time,Medium,2023-08-24,14.4
10857,A,Ship,6,5,206,2,low,F,6,5646,1,193.64,On Time,Low,2023-02-10,12.36
10789,D,Ship,4,3,241,5,low,M,6,1324,0,226.54,Delayed,Low,2023-10-10,14.46
3675,A,Road,5,1,142,4,medium,F,2,4735,1,139.16,On Time,Medium,2023-10-26,2.84
285,A,Flight,5,5,230,3,low,F,32,3249,1,156.4,On Time,Low,2023-10-18,73.6
5564,F,Ship,3,4,242,2,low,F,10,5559,1,217.8,On Time,Low,2023-01-17,24.2
528,F,Road,4,5,235,3,medium,F,22,2015,1,183.3,On Time,Medium,2023-06-10,51.7
5043,A,Road,6,3,247,4,medium,F,9,1011,0,224.77,Delayed,Medium,2023-06-18,22.23
10498,B,Ship,2,3,136,3,low,M,10,4933,0,122.4,Delayed,Low,2023-07-30,13.6
8765,C,Flight,4,1,156,2,medium,M,4,5225,0,149.76,Delayed,Medium,2023-12-05,6.24
3525,A,Ship,3,4,182,2,medium,M,8,4883,0,167.44,Delayed,Medium,2023-09-30,14.56
10863,A,Ship,6,4,242,3,medium,M,9,5920,0,220.22,Delayed,Medium,2023-02-25,21.78
6950,F,Ship,3,4,187,3,low,F,9,4725,1,170.17,On Time,Low,2023-03-21,16.83
5619,A,Flight,5,4,236,3,medium,F,1,5711,0,233.64,Delayed,Medium,2023-01-24,2.36
5879,C,Road,4,2,268,3,medium,M,1,4927,0,265.32,Delayed,Medium,2023-11-05,2.68
9378,F,Ship,3,1,154,3,low,M,5,4720,1,146.3,On Time,Low,2023-05-19,7.7
2380,B,Ship,4,2,225,3,low,M,52,3189,1,108,On Time,Low,2023-01-07,117
7377,A,Road,3,1,201,2,medium,F,4,4857,1,192.96,On Time,Medium,2023-11-21,8.04
4785,A,Road,3,5,267,2,high,M,1,4195,1,264.33,On Time,High,2023-07-02,2.67
7434,F,Ship,4,4,144,3,low,F,7,5351,1,133.92,On Time,Low,2023-08-28,10.08
10018,B,Flight,5,4,235,3,medium,F,8,4636,0,216.2,Delayed,Medium,2023-02-08,18.8
5810,F,Ship,5,1,179,3,low,F,7,5814,0,166.47,Delayed,Low,2023-03-25,12.53
9505,D,Ship,4,4,251,3,medium,F,9,5350,1,228.41,On Time,Medium,2023-12-01,22.59
8199,A,Road,4,2,148,2,low,M,5,4031,0,140.6,Delayed,Low,2023-05-18,7.4
1144,B,Ship,3,3,224,2,low,F,37,3220,1,141.12,On Time,Low,2023-07-21,82.88
9791,C,Ship,3,2,162,3,medium,M,4,4812,1,155.52,On Time,Medium,2023-10-27,6.48
7776,F,Ship,4,5,239,3,medium,M,1,5482,1,236.61,On Time,Medium,2023-08-09,2.39
5585,C,Ship,3,3,260,2,low,M,7,5738,0,241.8,Delayed,Low,2023-04-22,18.2
772,B,Ship,4,3,179,3,medium,M,40,1584,1,107.4,On Time,Medium,2023-09-22,71.6
3519,A,Ship,3,1,148,2,medium,M,5,4082,1,140.6,On Time,Medium,2023-11-24,7.4
2182,B,Road,3,3,151,3,low,F,24,1139,1,114.76,On Time,Low,2023-01-06,36.24
2252,F,Ship,5,1,143,2,low,M,46,1387,1,77.22,On Time,Low,2023-07-29,65.78
5085,A,Flight,4,5,133,3,medium,M,4,5180,1,127.68,On Time,Medium,2023-05-09,5.32
2603,C,Flight,4,4,220,2,medium,F,33,2897,1,147.4,On Time,Medium,2023-06-22,72.6
645,A,Ship,6,4,121,5,low,M,23,1734,1,93.17,On Time,Low,2023-03-19,27.83
7315,D,Ship,3,1,183,4,low,M,5,5326,0,173.85,Delayed,Low,2023-09-29,9.15
8671,D,Ship,3,1,159,3,low,M,10,4784,1,143.1,On Time,Low,2023-11-28,15.9
1886,F,Ship,5,3,123,2,low,F,30,1068,1,86.1,On Time,Low,2023-11-16,36.9
2849,C,Ship,4,2,274,2,medium,M,55,3416,1,123.3,On Time,Medium,2023-03-25,150.7
4999,D,Ship,3,3,239,6,low,M,7,4501,1,222.27,On Time,Low,2023-09-24,16.73
10640,F,Ship,3,3,176,8,medium,F,1,4895,1,174.24,On Time,Medium,2023-04-29,1.76
1894,B,Road,4,3,190,10,low,M,34,3935,1,125.4,On Time,Low,2023-12-26,64.6
2147,C,Ship,3,3,133,6,low,F,10,1686,1,119.7,On Time,Low,2023-05-07,13.3
8472,F,Road,4,5,248,2,medium,M,4,4789,1,238.08,On Time,Medium,2023-08-04,9.92
905,C,Ship,5,5,236,3,medium,F,62,3365,1,89.68,On Time,Medium,2023-12-26,146.32
8502,F,Flight,6,1,247,6,medium,F,6,4691,0,232.18,Delayed,Medium,2023-02-25,14.82
5787,A,Ship,6,5,269,4,low,M,5,1264,1,255.55,On Time,Low,2023-11-20,13.45
1734,F,Ship,2,3,192,2,low,F,31,2621,1,132.48,On Time,Low,2023-02-14,59.52
317,C,Ship,4,2,238,2,high,M,17,3358,1,197.54,On Time,High,2023-09-05,40.46
5537,C,Ship,6,2,245,4,low,F,8,1904,0,225.4,Delayed,Low,2023-04-24,19.6
6279,A,Road,6,3,261,4,medium,F,8,1397,1,240.12,On Time,Medium,2023-08-28,20.88
2101,D,Ship,3,1,172,10,high,F,30,1294,1,120.4,On Time,High,2023-02-25,51.6
913,D,Ship,4,4,161,3,low,F,6,1386,1,151.34,On Time,Low,2023-11-08,9.66
10581,A,Ship,3,1,235,3,low,F,9,5735,0,213.85,Delayed,Low,2023-06-30,21.15
10641,A,Ship,3,5,169,3,low,M,1,4636,1,167.31,On Time,Low,2023-08-13,1.69
3868,B,Ship,4,3,218,2,medium,M,6,4414,1,204.92,On Time,Medium,2023-12-18,13.08
9268,B,Ship,4,2,145,3,medium,F,7,5823,0,134.85,Delayed,Medium,2023-08-09,10.15
1402,B,Ship,3,5,152,6,low,F,32,1158,1,103.36,On Time,Low,2023-10-26,48.64
1306,B,Ship,6,1,193,4,medium,M,8,2952,1,177.56,On Time,Medium,2023-12-10,15.44
8278,B,Ship,3,1,224,3,low,F,1,4862,1,221.76,On Time,Low,2023-08-13,2.24
5181,A,Road,4,4,148,3,medium,F,5,4892,0,140.6,Delayed,Medium,2023-09-02,7.4
5072,F,Flight,4,5,228,4,low,M,4,4750,0,218.88,Delayed,Low,2023-02-16,9.12
4780,B,Road,4,5,188,2,low,F,4,4433,0,180.48,Delayed,Low,2023-11-28,7.52
10003,D,Flight,4,4,153,3,medium,M,3,4422,1,148.41,On Time,Medium,2023-12-03,4.59
4805,C,Flight,6,2,152,2,low,F,9,1993,0,138.32,Delayed,Low,2023-12-03,13.68
9098,F,Ship,4,2,231,5,medium,M,8,1562,0,212.52,Delayed,Medium,2023-08-08,18.48
10556,F,Flight,3,5,190,3,medium,M,4,5069,0,182.4,Delayed,Medium,2023-05-31,7.6
6373,D,Ship,3,5,156,4,low,M,5,4661,1,148.2,On Time,Low,2023-07-29,7.8
1626,F,Road,4,4,236,7,medium,M,62,2280,1,89.68,On Time,Medium,2023-10-15,146.32
6413,C,Road,3,2,215,2,medium,M,7,5988,1,199.95,On Time,Medium,2023-09-11,15.05
3508,B,Ship,3,5,206,3,medium,F,6,5618,0,193.64,Delayed,Medium,2023-06-15,12.36
9582,F,Road,4,4,280,3,medium,M,5,5624,0,266,Delayed,Medium,2023-10-14,14
1618,B,Road,3,2,204,3,medium,M,48,2792,1,106.08,On Time,Medium,2023-03-25,97.92
6105,A,Ship,5,2,171,6,medium,F,5,5981,1,162.45,On Time,Medium,2023-07-09,8.55
9173,C,Road,6,1,308,4,low,F,7,1260,1,286.44,On Time,Low,2023-12-29,21.56
4285,D,Ship,5,5,165,4,medium,F,3,4242,0,160.05,Delayed,Medium,2023-12-05,4.95
3997,D,Ship,3,3,160,2,high,M,6,5667,0,150.4,Delayed,High,2023-04-16,9.6
1851,A,Ship,3,4,203,3,low,M,18,3127,1,166.46,On Time,Low,2023-11-12,36.54
6407,C,Ship,4,2,212,3,medium,M,3,5427,1,205.64,On Time,Medium,2023-07-20,6.36
10984,B,Ship,4,3,229,6,medium,M,1,1235,1,226.71,On Time,Medium,2023-10-18,2.29
5047,D,Road,4,1,150,2,low,M,5,4140,0,142.5,Delayed,Low,2023-05-28,7.5
3528,F,Ship,4,5,274,3,medium,M,4,4521,0,263.04,Delayed,Medium,2023-09-22,10.96
1273,D,Ship,3,5,257,3,low,F,52,2170,1,123.36,On Time,Low,2023-08-19,133.64
3168,F,Flight,3,2,129,3,high,M,9,4342,1,117.39,On Time,High,2023-07-24,11.61
3431,C,Flight,3,1,200,2,medium,M,10,5178,1,180,On Time,Medium,2023-06-28,20
1177,D,Ship,6,4,269,2,high,M,47,4000,1,142.57,On Time,High,2023-10-19,126.43
1900,B,Road,2,5,104,7,low,M,12,1064,1,91.52,On Time,Low,2023-06-10,12.48
7470,F,Ship,5,5,271,4,low,M,8,1132,1,249.32,On Time,Low,2023-05-02,21.68
2720,F,Road,3,2,134,2,medium,F,45,1946,1,73.7,On Time,Medium,2023-02-23,60.3
5849,C,Ship,4,4,172,3,medium,M,7,5098,0,159.96,Delayed,Medium,2023-02-03,12.04
5318,F,Road,3,5,232,2,high,F,8,5146,0,213.44,Delayed,High,2023-02-20,18.56
8099,C,Flight,2,2,242,3,high,M,9,4717,0,220.22,Delayed,High,2023-08-20,21.78
9796,B,Ship,5,4,222,2,high,M,8,4996,1,204.24,On Time,High,2023-09-22,17.76
2621,C,Ship,2,4,120,2,medium,M,13,1240,1,104.4,On Time,Medium,2023-04-26,15.6
9854,F,Road,4,3,250,6,medium,M,2,4246,0,245,Delayed,Medium,2023-06-17,5
9179,C,Flight,4,3,267,5,medium,F,9,1538,0,242.97,Delayed,Medium,2023-01-14,24.03
2711,C,Ship,3,1,181,3,medium,M,29,2981,1,128.51,On Time,Medium,2023-12-02,52.49
10696,B,Flight,3,5,222,3,low,F,10,5185,1,199.8,On Time,Low,2023-11-19,22.2
6933,A,Ship,3,1,231,3,low,M,1,5392,1,228.69,On Time,Low,2023-10-30,2.31
163,D,Ship,4,1,261,4,low,F,58,3427,1,109.62,On Time,Low,2023-02-23,151.38
1845,A,Ship,3,4,198,2,medium,F,20,2266,1,158.4,On Time,Medium,2023-12-25,39.6
2048,F,Road,2,4,239,5,low,F,59,2181,1,97.99,On Time,Low,2023-02-06,141.01
560,F,Flight,5,2,271,3,medium,M,32,3785,1,184.28,On Time,Medium,2023-10-04,86.72
6481,D,Ship,5,4,222,3,medium,F,10,4663,0,199.8,Delayed,Medium,2023-01-25,22.2
9453,A,Flight,4,4,275,5,medium,M,7,1562,1,255.75,On Time,Medium,2023-10-17,19.25
3942,F,Ship,3,5,271,4,medium,M,1,5852,1,268.29,On Time,Medium,2023-04-02,2.71
5354,F,Flight,4,3,167,3,medium,F,1,4621,1,165.33,On Time,Medium,2023-06-17,1.67
888,F,Ship,5,3,150,3,medium,M,21,1187,1,118.5,On Time,Medium,2023-11-06,31.5
482,F,Ship,4,5,202,3,medium,F,46,3181,1,109.08,On Time,Medium,2023-12-24,92.92
6581,C,Flight,6,5,305,4,medium,M,10,1418,1,274.5,On Time,Medium,2023-06-28,30.5
8203,D,Road,3,3,255,2,low,F,10,5632,0,229.5,Delayed,Low,2023-08-27,25.5
7415,C,Flight,6,3,286,4,medium,F,7,1132,1,265.98,On Time,Medium,2023-03-30,20.02
7925,C,Road,3,4,142,4,medium,M,5,4429,0,134.9,Delayed,Medium,2023-01-22,7.1
4647,A,Road,3,1,204,3,high,F,9,5093,0,185.64,Delayed,High,2023-12-20,18.36
1329,A,Ship,5,1,201,3,medium,F,65,2488,1,70.35,On Time,Medium,2023-04-22,130.65
2098,B,Ship,5,4,214,3,low,M,52,3403,1,102.72,On Time,Low,2023-02-17,111.28
4124,F,Flight,3,5,184,3,medium,M,1,4161,0,182.16,Delayed,Medium,2023-03-23,1.84
8389,D,Ship,2,4,149,5,medium,F,7,5541,0,138.57,Delayed,Medium,2023-12-07,10.43
3384,F,Ship,3,3,150,3,medium,M,4,5536,0,144,Delayed,Medium,2023-07-13,6
10400,F,Road,4,2,189,10,medium,F,5,5470,0,179.55,Delayed,Medium,2023-01-20,9.45
140,F,Flight,5,1,237,2,low,F,10,3860,1,213.3,On Time,Low,2023-08-09,23.7
4002,F,Ship,2,3,205,3,low,M,1,5137,0,202.95,Delayed,Low,2023-08-19,2.05
2865,A,Road,5,4,256,3,low,F,43,3658,1,145.92,On Time,Low,2023-12-28,110.08
5587,D,Ship,5,2,274,4,medium,F,7,4929,0,254.82,Delayed,Medium,2023-01-23,19.18
10032,F,Ship,4,1,139,3,medium,F,7,4275,0,129.27,Delayed,Medium,2023-11-22,9.73
3251,C,Ship,4,1,181,2,low,F,3,5877,0,175.57,Delayed,Low,2023-02-18,5.43
237,A,Ship,2,3,130,3,low,F,48,1801,1,67.6,On Time,Low,2023-06-22,62.4
10844,F,Ship,4,1,154,2,low,M,1,5578,0,152.46,Delayed,Low,2023-11-30,1.54
10126,B,Road,4,1,147,2,low,M,8,4600,1,135.24,On Time,Low,2023-08-08,11.76
8239,D,Ship,5,3,145,3,low,M,3,4077,1,140.65,On Time,Low,2023-10-17,4.35
10061,C,Ship,5,1,126,5,medium,F,2,5659,1,123.48,On Time,Medium,2023-01-23,2.52
4645,D,Road,5,3,222,2,medium,M,3,4460,1,215.34,On Time,Medium,2023-06-13,6.66
7095,A,Ship,3,2,182,10,low,M,1,4303,0,180.18,Delayed,Low,2023-06-25,1.82
9759,A,Ship,4,2,202,3,medium,M,7,5821,0,187.86,Delayed,Medium,2023-06-01,14.14
7393,D,Road,5,3,174,3,medium,F,6,5064,1,163.56,On Time,Medium,2023-04-16,10.44
7522,B,Road,2,2,247,3,medium,F,9,4284,1,224.77,On Time,Medium,2023-08-08,22.23
7121,C,Flight,4,4,260,3,low,M,9,4224,0,236.6,Delayed,Low,2023-07-22,23.4
3745,D,Ship,6,4,256,4,high,M,2,5021,0,250.88,Delayed,High,2023-11-23,5.12
7916,F,Ship,3,1,213,2,low,M,6,4747,0,200.22,Delayed,Low,2023-07-15,12.78
1867,D,Ship,3,4,257,2,high,M,15,3981,1,218.45,On Time,High,2023-07-24,38.55
1085,C,Road,3,4,262,3,low,M,7,2424,1,243.66,On Time,Low,2023-05-27,18.34
5089,D,Ship,3,2,189,3,medium,M,2,4718,0,185.22,Delayed,Medium,2023-10-12,3.78
3513,A,Ship,3,1,243,3,low,F,2,4989,0,238.14,Delayed,Low,2023-03-17,4.86
6765,A,Ship,6,4,172,6,medium,F,10,5554,1,154.8,On Time,Medium,2023-01-01,17.2
10309,D,Ship,3,5,209,3,medium,M,8,5591,0,192.28,Delayed,Medium,2023-11-26,16.72
1554,F,Ship,4,2,190,2,medium,F,6,3595,1,178.6,On Time,Medium,2023-08-04,11.4
4320,F,Ship,3,5,133,3,medium,F,4,5902,0,127.68,Delayed,Medium,2023-04-09,5.32
5122,B,Ship,3,1,206,3,medium,M,5,5676,1,195.7,On Time,Medium,2023-04-19,10.3
1019,C,Ship,3,2,167,2,low,M,2,1010,1,163.66,On Time,Low,2023-08-25,3.34
10093,D,Ship,5,1,125,4,medium,M,3,5595,0,121.25,Delayed,Medium,2023-05-02,3.75
1622,F,Road,5,2,260,2,high,M,58,2018,1,109.2,On Time,High,2023-06-13,150.8
5355,A,Flight,4,5,140,5,medium,F,3,4191,1,135.8,On Time,Medium,2023-10-05,4.2
6582,F,Flight,5,3,248,5,low,F,7,1475,1,230.64,On Time,Low,2023-02-10,17.36
2762,F,Ship,3,1,193,2,medium,F,23,2728,1,148.61,On Time,Medium,2023-01-01,44.39
6201,A,Ship,4,1,153,2,low,F,1,4027,0,151.47,Delayed,Low,2023-12-27,1.53
9317,C,Flight,4,5,176,2,low,F,1,4155,0,174.24,Delayed,Low,2023-11-16,1.76
3201,A,Ship,4,3,296,3,low,M,4,1991,0,284.16,Delayed,Low,2023-03-24,11.84
3682,B,Road,4,2,186,3,low,M,6,4524,0,174.84,Delayed,Low,2023-04-09,11.16
10828,B,Flight,6,5,225,3,medium,M,10,4972,0,202.5,Delayed,Medium,2023-12-15,22.5
8741,C,Ship,3,5,168,3,low,M,8,5877,0,154.56,Delayed,Low,2023-08-19,13.44
846,F,Ship,5,2,145,5,medium,F,22,1818,1,113.1,On Time,Medium,2023-08-01,31.9
245,C,Ship,2,1,142,3,medium,F,8,6064,1,130.64,On Time,Medium,2023-12-03,11.36
9110,F,Ship,5,4,231,2,medium,F,7,5491,1,214.83,On Time,Medium,2023-02-06,16.17
1266,F,Ship,3,5,283,5,low,F,50,2848,1,141.5,On Time,Low,2023-04-22,141.5
26,F,Ship,3,1,225,4,low,M,29,3496,1,159.75,On Time,Low,2023-08-04,65.25
1066,B,Ship,4,2,166,4,low,F,63,1759,1,61.42,On Time,Low,2023-09-05,104.58
930,F,Ship,3,3,153,5,low,F,12,1972,1,134.64,On Time,Low,2023-12-16,18.36
5710,B,Ship,4,5,242,2,low,F,1,5682,1,239.58,On Time,Low,2023-04-29,2.42
7941,A,Road,4,2,233,7,medium,F,5,5361,0,221.35,Delayed,Medium,2023-03-09,11.65
179,C,Ship,3,3,192,3,medium,F,2,3995,1,188.16,On Time,Medium,2023-03-17,3.84
8294,F,Ship,4,5,177,7,low,F,2,4299,0,173.46,Delayed,Low,2023-10-12,3.54
6529,D,Ship,4,5,186,7,medium,F,1,4357,0,184.14,Delayed,Medium,2023-05-12,1.86
7359,A,Ship,4,1,139,3,medium,M,7,4550,0,129.27,Delayed,Medium,2023-08-11,9.73
6513,A,Ship,7,5,250,4,low,M,1,1690,1,247.5,On Time,Low,2023-09-20,2.5
4683,A,Ship,4,4,163,3,low,M,3,4185,1,158.11,On Time,Low,2023-04-23,4.89
9068,F,Ship,4,2,184,2,medium,F,10,5959,0,165.6,Delayed,Medium,2023-11-30,18.4
5758,B,Flight,4,2,233,4,low,M,7,1861,0,216.69,Delayed,Low,2023-01-01,16.31
10088,F,Ship,4,1,219,2,medium,M,6,5314,0,205.86,Delayed,Medium,2023-06-13,13.14
4298,F,Ship,3,3,218,4,medium,M,8,1883,0,200.56,Delayed,Medium,2023-11-06,17.44
5080,B,Flight,4,1,212,3,low,M,2,4353,1,207.76,On Time,Low,2023-12-02,4.24
729,A,Ship,5,2,149,4,medium,M,48,1068,1,77.48,On Time,Medium,2023-10-10,71.52
5642,F,Ship,4,1,209,4,medium,F,1,5057,0,206.91,Delayed,Medium,2023-02-06,2.09
4277,C,Ship,4,3,175,4,medium,F,4,5685,0,168,Delayed,Medium,2023-10-15,7
9951,A,Ship,5,2,238,5,low,F,4,1962,0,228.48,Delayed,Low,2023-11-23,9.52
6615,A,Ship,7,3,307,4,low,M,4,1653,0,294.72,Delayed,Low,2023-02-11,12.28
1646,F,Flight,4,4,143,8,medium,M,12,1326,1,125.84,On Time,Medium,2023-07-23,17.16
7141,D,Flight,5,5,223,5,medium,F,5,1678,0,211.85,Delayed,Medium,2023-12-28,11.15
8718,F,Ship,5,1,193,6,medium,F,4,5964,0,185.28,Delayed,Medium,2023-11-05,7.72
894,F,Ship,3,2,232,2,low,F,39,2139,1,141.52,On Time,Low,2023-09-27,90.48
8398,B,Ship,3,1,167,3,medium,M,10,4341,1,150.3,On Time,Medium,2023-01-02,16.7
9709,D,Road,7,5,244,4,low,M,2,1330,1,239.12,On Time,Low,2023-05-11,4.88
7203,A,Ship,5,5,246,5,low,F,6,1911,0,231.24,Delayed,Low,2023-11-20,14.76
4490,F,Ship,3,2,134,3,low,M,6,4778,1,125.96,On Time,Low,2023-12-12,8.04
1104,F,Flight,3,3,104,5,medium,F,41,1936,1,61.36,On Time,Medium,2023-07-12,42.64
10704,F,Ship,4,3,259,5,low,M,6,1867,1,243.46,On Time,Low,2023-11-23,15.54
3428,F,Flight,4,3,148,5,medium,F,6,4802,0,139.12,Delayed,Medium,2023-05-15,8.88
9038,F,Flight,4,5,187,2,low,M,6,4316,1,175.78,On Time,Low,2023-07-04,11.22
8507,C,Flight,3,2,229,3,medium,M,9,4491,1,208.39,On Time,Medium,2023-07-25,20.61
9011,C,Ship,4,2,210,3,low,M,8,5672,1,193.2,On Time,Low,2023-03-12,16.8
5323,D,Road,3,3,199,3,low,M,7,5258,1,185.07,On Time,Low,2023-03-06,13.93
7204,B,Ship,6,2,266,4,medium,M,3,1090,0,258.02,Delayed,Medium,2023-01-26,7.98
817,D,Road,4,1,176,3,medium,F,36,1891,1,112.64,On Time,Medium,2023-12-16,63.36
1531,D,Ship,5,2,241,3,low,M,39,3743,1,147.01,On Time,Low,2023-11-19,93.99
6919,D,Ship,6,1,254,4,medium,F,6,1928,1,238.76,On Time,Medium,2023-02-28,15.24
1253,C,Ship,5,5,226,3,medium,F,65,3840,1,79.1,On Time,Medium,2023-11-15,146.9
5756,F,Flight,6,1,309,4,low,F,6,1866,1,290.46,On Time,Low,2023-09-26,18.54
7345,D,Ship,3,4,185,2,low,M,4,5926,0,177.6,Delayed,Low,2023-05-05,7.4
8732,F,Ship,5,2,238,2,low,M,5,5703,0,226.1,Delayed,Low,2023-11-11,11.9
1459,D,Ship,3,2,231,3,low,M,55,3952,1,103.95,On Time,Low,2023-12-06,127.05
5111,C,Ship,3,4,256,3,low,M,7,5013,1,238.08,On Time,Low,2023-09-21,17.92
10254,F,Road,3,1,263,3,high,M,10,4911,0,236.7,Delayed,High,2023-04-07,26.3
9746,F,Ship,4,2,264,2,low,F,9,4490,0,240.24,Delayed,Low,2023-07-29,23.76
6120,F,Ship,4,1,206,5,medium,F,7,5941,1,191.58,On Time,Medium,2023-09-17,14.42
8923,D,Ship,5,5,229,5,medium,M,2,1975,1,224.42,On Time,Medium,2023-06-28,4.58
5865,A,Road,4,3,134,2,low,F,2,4522,0,131.32,Delayed,Low,2023-01-05,2.68
2491,D,Ship,4,5,268,2,high,M,32,3675,1,182.24,On Time,High,2023-11-11,85.76
4705,D,Ship,5,3,163,3,medium,M,9,4419,1,148.33,On Time,Medium,2023-03-28,14.67
3001,D,Road,5,5,154,3,medium,F,50,1389,1,77,On Time,Medium,2023-02-13,77
5075,C,Flight,4,5,217,4,medium,F,3,5966,0,210.49,Delayed,Medium,2023-09-01,6.51
5241,A,Ship,5,3,248,3,medium,M,10,5567,1,223.2,On Time,Medium,2023-07-13,24.8
3286,B,Flight,3,3,191,3,low,M,4,4586,0,183.36,Delayed,Low,2023-02-26,7.64
6715,D,Flight,3,2,168,4,low,F,1,4184,1,166.32,On Time,Low,2023-05-31,1.68
6811,D,Ship,5,2,259,5,low,F,7,1032,0,240.87,Delayed,Low,2023-09-26,18.13
4183,D,Ship,6,4,276,6,low,F,8,5037,0,253.92,Delayed,Low,2023-04-23,22.08
2607,A,Flight,3,5,151,3,low,M,3,1273,1,146.47,On Time,Low,2023-07-27,4.53
5877,A,Road,4,3,203,4,low,F,1,5274,0,200.97,Delayed,Low,2023-12-09,2.03
2241,A,Ship,3,3,168,3,medium,M,11,1008,1,149.52,On Time,Medium,2023-06-01,18.48
2821,D,Ship,2,2,188,4,medium,M,39,2424,1,114.68,On Time,Medium,2023-05-17,73.32
6491,C,Ship,6,2,279,4,low,F,10,1990,1,251.1,On Time,Low,2023-10-31,27.9
4530,F,Flight,4,5,142,10,high,F,5,4147,1,134.9,On Time,High,2023-10-31,7.1
4353,A,Ship,5,1,134,2,low,M,8,5646,0,123.28,Delayed,Low,2023-11-22,10.72
5988,F,Ship,3,1,204,10,medium,M,5,5375,0,193.8,Delayed,Medium,2023-09-21,10.2
1399,D,Ship,6,3,213,3,low,M,17,1656,1,176.79,On Time,Low,2023-07-14,36.21
959,C,Flight,4,1,161,2,high,F,21,1075,1,127.19,On Time,High,2023-08-10,33.81
8788,B,Ship,3,4,151,3,medium,F,3,4938,0,146.47,Delayed,Medium,2023-04-02,4.53
9411,A,Ship,4,4,258,5,low,M,7,1261,1,239.94,On Time,Low,2023-01-30,18.06
8162,F,Ship,3,5,241,3,low,F,4,4132,0,231.36,Delayed,Low,2023-01-24,9.64
